recnumb,subj,day,scc,tri,Posevent,NegEvent,pa,na,posC,negC,paC,naC,anx,anxC
1008,84,7,7,6.333333492,2.071428537,0.666666687,4.599999905,1.799999952,0.35714283,-0.333333327,0.719999925,-0.80666674,40,-3.378076127
1009,84,8,7,5.666666508,2.071428537,0.333333343,4.5,1.899999976,0.35714283,-0.666666671,0.620000021,-0.706666716,40,-3.378076127
1010,84,9,7,5.666666508,1.285714269,1,4.400000095,1.600000024,-0.428571439,-1.39E-08,0.520000116,-1.006666668,40,-3.378076127
1011,84,10,6.75,6.333333492,2.428571463,0.666666687,4.699999809,2,0.714285755,-0.333333327,0.81999983,-0.606666692,40,-3.378076127
1012,84,11,6.75,6.333333492,2.571428537,0.5,5,1.700000048,0.85714283,-0.500000014,1.120000021,-0.906666644,40,-3.378076127
1013,84,12,5.75,6,1.571428537,1.083333373,5,1.799999952,-0.14285717,0.083333359,1.120000021,-0.80666674,40,-3.378076127
1014,84,13,6,4.666666508,2.714285612,1.5,3.799999952,3.799999952,0.999999905,0.499999986,-0.080000027,1.19333326,40,-3.378076127
1015,84,14,6.5,5,1.571428537,1.833333373,3,3.700000048,-0.14285717,0.833333359,-0.879999979,1.093333356,40,-3.378076127
1016,84,15,5.25,4.333333492,1.214285731,1.5,2.599999905,4.300000191,-0.499999976,0.499999986,-1.280000075,1.693333499,40,-3.378076127
1017,85,1,4,6.333333492,1.95714283,0.333333343,4.888888836,2.200000048,-0.12410716,0.046875008,-0.272916675,-0.443749957,39,-4.378076127
1018,85,2,5.25,4.333333492,1.557142854,0.333333343,4.5,2.099999905,-0.524107136,0.046875008,-0.661805511,-0.5437501,39,-4.378076127
1019,85,3,5,6.333333492,2.285714388,0.5,4.900000095,2.400000095,0.204464398,0.213541665,-0.261805415,-0.243749909,39,-4.378076127
1020,85,4,6.25,5.666666508,2.833333254,0.75,5.699999809,4,0.752083264,0.463541665,0.538194299,1.356249996,39,-4.378076127
1021,85,5,5,3.666666746,1.428571463,0.416666657,3.5,3.299999952,-0.652678527,0.130208321,-1.661805511,0.656249948,39,-4.378076127
1022,85,6,5.75,6,1.857142806,0,4.900000095,1.899999976,-0.224107184,-0.286458335,-0.261805415,-0.743750028,39,-4.378076127
1023,85,7,5.75,6,1.928571463,0.666666687,5.099999905,3.400000095,-0.152678527,0.380208351,-0.061805606,0.756250091,39,-4.378076127
1024,85,8,6.5,6,2.928571463,0.25,5.699999809,2.599999905,0.847321473,-0.036458335,0.538194299,-0.0437501,39,-4.378076127
1025,85,9,3.5,6,2.5,0.166666672,5.599999905,2.400000095,0.41875001,-0.119791664,0.438194394,-0.243749909,39,-4.378076127
1026,85,10,4.75,6.333333492,2,0,6.099999905,2.200000048,-0.08124999,-0.286458335,0.938194394,-0.443749957,39,-4.378076127
1027,85,11,4.5,4.333333492,2.142857075,0.166666672,5,2.400000095,0.061607085,-0.119791664,-0.161805511,-0.243749909,39,-4.378076127
1028,85,12,4,5,1.666666627,0.583333313,5.5,3.799999952,-0.414583363,0.296874978,0.338194489,1.156249948,39,-4.378076127
1029,85,13,6,6,1.785714269,0.333333343,5,2,-0.295535721,0.046875008,-0.161805511,-0.643750004,39,-4.378076127
1030,85,14,5.75,4.333333492,1.428571463,0,5.199999809,2.099999905,-0.652678527,-0.286458335,0.038194299,-0.5437501,39,-4.378076127
1031,85,15,5,6.333333492,3.214285612,0.083333336,6.400000095,3,1.133035623,-0.203125,1.238194585,0.356249996,39,-4.378076127
1032,85,16,3.5,5.666666508,1.785714269,0,4.599999905,2.5,-0.295535721,-0.286458335,-0.561805606,-0.143750004,39,-4.378076127
1033,86,1,4.25,5.333333492,1.028571486,0.383333355,4.400000095,1.666666627,-0.151281999,-0.01153844,-0.061538403,-0.546153903,42,-1.378076127
1034,86,2,4,5.666666508,1.071428537,0.166666672,4.599999905,2.099999905,-0.108424948,-0.228205124,0.138461406,-0.112820625,42,-1.378076127
1035,86,3,5.75,5.666666508,1.071428537,0,4.900000095,1.600000024,-0.108424948,-0.394871795,0.438461597,-0.612820506,42,-1.378076127
1036,86,4,4.5,5.333333492,0.857142866,0.25,4,1.5,-0.32271062,-0.144871795,-0.461538498,-0.71282053,42,-1.378076127
1037,86,5,5,5.666666508,0.5,1,4.300000191,3.200000048,-0.679853485,0.605128205,-0.161538307,0.987179518,42,-1.378076127
1038,86,6,4.75,6.333333492,1.714285731,0.833333313,5.800000191,1.200000048,0.534432246,0.438461518,1.338461693,-1.012820482,42,-1.378076127
1039,86,7,5.5,6,1.142857194,0.666666687,4.800000191,2.200000048,-0.036996291,0.271794891,0.338461693,-0.012820482,42,-1.378076127
1040,86,8,5.25,5,0.714285731,0,3.5,3.200000048,-0.465567754,-0.394871795,-0.961538498,0.987179518,42,-1.378076127
1041,86,9,5.25,6,2.380952358,0,5.599999905,1.600000024,1.201098873,-0.394871795,1.138461406,-0.612820506,42,-1.378076127
1042,86,10,5,6.333333492,1.285714269,0.25,5.900000095,1.399999976,0.105860784,-0.144871795,1.438461597,-0.812820554,42,-1.378076127
1043,86,11,5.25,4.333333492,0.357142866,0.75,2.200000048,3.700000048,-0.82271062,0.355128205,-2.261538451,1.487179518,42,-1.378076127
1044,86,12,5.25,5.333333492,1.285714269,0.583333313,3.799999952,2,0.105860784,0.188461518,-0.661538546,-0.21282053,42,-1.378076127
1045,86,13,5.25,5,1.928571463,0.25,4.199999809,3.400000095,0.748717977,-0.144871795,-0.261538689,1.187179565,42,-1.378076127
1046,87,1,3.5,3.333333254,0.571428597,1.083333373,1.700000048,4.5,0.201298714,0.583333357,-1.199999918,0.927272688,36.84210587,-6.535970262
1047,87,2,2,6,0.571428597,0,4.400000095,3.299999952,0.201298714,-0.500000016,1.50000013,-0.272727359,36.84210587,-6.535970262
1048,87,3,2,6.666666508,0.428571433,0.083333336,2.599999905,1.200000048,0.05844155,-0.41666668,-0.300000061,-2.372727264,36.84210587,-6.535970262
1049,87,4,3,3.666666746,0,0.666666687,3.099999905,5.400000095,-0.370129883,0.166666671,0.199999939,1.827272784,36.84210587,-6.535970262
1050,87,5,3.25,4.333333492,0.285714298,0,3,3.799999952,-0.084415585,-0.500000016,0.100000035,0.227272641,36.84210587,-6.535970262
1051,87,6,1.75,4,0.571428597,0.666666687,1.600000024,6.400000095,0.201298714,0.166666671,-1.299999941,2.827272784,36.84210587,-6.535970262
1052,87,7,2.5,5,0.285714298,0.666666687,5.199999809,3.400000095,-0.084415585,0.166666671,2.299999844,-0.172727216,36.84210587,-6.535970262
1053,87,8,1.75,4.333333492,0.571428597,0.666666687,1.100000024,1.200000048,0.201298714,0.166666671,-1.799999941,-2.372727264,36.84210587,-6.535970262
1054,87,9,2.5,3.333333254,0.5,0.666666687,3.700000048,3.299999952,0.129870117,0.166666671,0.800000082,-0.272727359,36.84210587,-6.535970262
1055,87,10,1.75,5.333333492,0.285714298,0.666666687,4.199999809,4.300000191,-0.084415585,0.166666671,1.299999844,0.727272879,36.84210587,-6.535970262
1056,87,11,2.25,3.333333254,0,0.333333343,1.299999952,2.5,-0.370129883,-0.166666672,-1.600000013,-1.072727312,36.84210587,-6.535970262
1057,88,1,3,5,1.607142806,0.666666687,4.599999905,2.400000095,0.31249997,0.218750011,0.149999946,-0.649999887,46,2.621923873
1058,88,2,4.25,4.333333492,1.107142806,1.333333373,4.099999905,2.599999905,-0.18750003,0.885416698,-0.350000054,-0.450000077,46,2.621923873
1059,88,3,4,3.666666746,1.214285731,0.416666657,4,2.799999952,-0.080357105,-0.031250019,-0.449999958,-0.25000003,46,2.621923873
1060,88,4,3.75,5.333333492,1.5,0.25,5.099999905,3.099999905,0.205357164,-0.197916675,0.649999946,0.049999923,46,2.621923873
1061,88,5,5,4.333333492,1.071428537,0.666666687,4.400000095,3.5,-0.223214298,0.218750011,-0.049999863,0.450000018,46,2.621923873
1062,88,6,4,4.666666508,1.857142806,0,5.699999809,2.900000095,0.56249997,-0.447916675,1.249999851,-0.149999887,46,2.621923873
1063,88,7,4,4.666666508,1.214285731,0.25,3.900000095,3.099999905,-0.080357105,-0.197916675,-0.549999863,0.049999923,46,2.621923873
1064,88,8,5,3.666666746,0.785714269,0,3.799999952,4,-0.508928567,-0.447916675,-0.650000006,0.950000018,46,2.621923873
1065,90,1,2,4.333333492,0.285714298,0.416666657,5,4.400000095,-0.032967021,0.115384611,1.439682577,1.656122548,46,2.621923873
1066,90,2,3.75,6.666666508,1.071428537,0,5.599999905,2.400000095,0.752747218,-0.301282046,2.039682482,-0.343877452,46,2.621923873
1067,90,3,4.75,5.666666508,0.214285716,0.25,4.555555344,2.714285612,-0.104395603,-0.051282046,0.995237921,-0.029591935,46,2.621923873
1068,90,4,4.25,4,0.142857149,0.416666657,3.799999952,4.300000191,-0.17582417,0.115384611,0.23968253,1.556122644,46,2.621923873
1069,90,5,5.5,4.666666508,0.214285716,0.416666657,3.400000095,2.599999905,-0.104395603,0.115384611,-0.160317327,-0.143877642,46,2.621923873
1070,90,6,5.25,4.333333492,0.428571433,0.166666672,2.400000095,1.299999952,0.109890114,-0.134615374,-1.160317327,-1.443877595,46,2.621923873
1071,90,7,5.75,6,1,0,3.099999905,2,0.681318681,-0.301282046,-0.460317518,-0.743877547,46,2.621923873
1072,90,8,5.75,4.666666508,0,0.583333313,1.600000024,2.099999905,-0.318681319,0.282051268,-1.960317399,-0.643877642,46,2.621923873
1073,90,9,6.5,3.333333254,0,1.166666627,2.299999952,1.799999952,-0.318681319,0.865384581,-1.26031747,-0.943877595,46,2.621923873
1074,90,10,4.5,4.666666508,0,0,3.099999905,2.799999952,-0.318681319,-0.301282046,-0.460317518,0.056122405,46,2.621923873
1075,90,11,5.75,5,0.5,0,5.5,3.099999905,0.181318681,-0.301282046,1.939682577,0.356122358,46,2.621923873
1076,90,12,4.25,5,0.142857149,0.166666672,3.099999905,3.5,-0.17582417,-0.134615374,-0.460317518,0.756122453,46,2.621923873
1077,90,13,6.25,4.666666508,0.142857149,0.333333343,2.5,3,-0.17582417,0.032051297,-1.060317423,0.256122453,46,2.621923873
1078,91,1,3.25,5,0.857142866,0.5,3.599999905,2.099999905,-0.898809522,0.013888892,-0.516666691,0.499999921,39,-4.378076127
1079,91,2,6,5.333333492,1.214285731,0.5,3.799999952,1.600000024,-0.541666657,0.013888892,-0.316666643,3.97E-08,39,-4.378076127
1080,91,3,6,7,2.5,0.666666687,5.699999809,1.899999976,0.744047612,0.180555578,1.583333214,0.299999992,39,-4.378076127
1081,91,4,6,6,1.357142806,0.583333313,3.5,2,-0.398809582,0.097222205,-0.616666595,0.400000016,39,-4.378076127
1082,91,5,6,6,1.821428537,0.583333313,3.400000095,1,0.065476149,0.097222205,-0.7166665,-0.599999984,39,-4.378076127
1083,91,6,3.75,6.333333492,2.785714388,0.083333336,4.699999809,1,1.029762,-0.402777772,0.583333214,-0.599999984,39,-4.378076127
1084,92,1,3,5.333333492,2.285714388,0.5,4.400000095,2.299999952,0.795454627,-0.037878786,0.321212205,-0.245454571,48,4.621923873
1085,92,2,3.25,6,1.642857194,0.416666657,4.400000095,1.299999952,0.152597433,-0.121212129,0.321212205,-1.245454571,48,4.621923873
1086,92,3,3,6,1.535714269,0.25,4.666666508,2.400000095,0.045454508,-0.287878786,0.587878617,-0.145454428,48,4.621923873
1087,92,4,2,3.333333254,1.214285731,1.75,3,3.700000048,-0.27597403,1.212121214,-1.07878789,1.154545524,48,4.621923873
1088,92,5,2,6,0.857142866,0.583333313,4.400000095,2.700000048,-0.633116896,0.045454528,0.321212205,0.154545524,48,4.621923873
1089,92,6,2,6,1.714285731,0,4.5,2.299999952,0.22402597,-0.537878786,0.42121211,-0.245454571,48,4.621923873
1090,92,7,2.5,6,1.5,0.25,4.199999809,3.299999952,0.009740239,-0.287878786,0.121211919,0.754545429,48,4.621923873
1091,92,8,3.25,6,0.928571403,1.25,2.599999905,3.599999905,-0.561688358,0.712121214,-1.478787986,1.054545381,48,4.621923873
1092,92,9,3,6.666666508,2.428571463,0.25,4.800000191,2.599999905,0.938311701,-0.287878786,0.7212123,0.054545381,48,4.621923873
1093,92,10,3.25,7,1.642857194,0.166666672,4.800000191,1.200000048,0.152597433,-0.371212114,0.7212123,-1.345454476,48,4.621923873
1094,92,11,3,6,0.642857134,0.5,3.099999905,2.599999905,-0.847402627,-0.037878786,-0.978787986,0.054545381,48,4.621923873
1095,93,1,5.75,7,1.785714269,0,5.800000191,1.799999952,0.740259734,-0.053030304,0.872727459,0.0090909,27,-16.37807613
1096,93,2,6.75,6.333333492,2.142857075,0,5.5,2.299999952,1.09740254,-0.053030304,0.572727268,0.5090909,27,-16.37807613
1097,93,3,6,6,0.857142866,0,4.199999809,1.299999952,-0.188311669,-0.053030304,-0.727272922,-0.4909091,27,-16.37807613
1098,93,4,6,6,0.857142866,0,5.599999905,1.5,-0.188311669,-0.053030304,0.672727173,-0.290909052,27,-16.37807613
1099,93,5,6,6,1.571428537,0,5.5,1.799999952,0.525974003,-0.053030304,0.572727268,0.0090909,27,-16.37807613
1100,93,6,6,4,0,0.25,3.700000048,2.099999905,-1.045454535,0.196969696,-1.227272684,0.309090853,27,-16.37807613
1101,93,7,6,6,1.142857194,0,4.900000095,1.799999952,0.097402659,-0.053030304,-0.027272636,0.0090909,27,-16.37807613
1102,93,8,6.5,6,0.5,0,4.900000095,1.600000024,-0.545454535,-0.053030304,-0.027272636,-0.190909028,27,-16.37807613
1103,93,9,6,6,0.5,0.333333343,4.400000095,2.099999905,-0.545454535,0.280303039,-0.527272636,0.309090853,27,-16.37807613
1104,93,10,6.5,6,1.071428537,0,5,1.799999952,0.025974003,-0.053030304,0.072727268,0.0090909,27,-16.37807613
1105,93,11,6,6,1.071428537,0,4.699999809,1.600000024,0.025974003,-0.053030304,-0.227272922,-0.190909028,27,-16.37807613
1106,94,1,3.25,7,1.214285731,0.083333336,4.800000191,1.700000048,0.364285728,-0.366666663,2.040000212,-0.099999976,37.89473724,-5.483338884
1107,94,2,2.5,4,0.571428597,0.583333313,3.299999952,2.400000095,-0.278571406,0.133333314,0.539999974,0.600000072,37.89473724,-5.483338884
1108,94,3,2.25,4.333333492,0.428571433,0.416666657,3.599999905,2.599999905,-0.42142857,-0.033333343,0.839999926,0.799999881,37.89473724,-5.483338884
1109,94,4,1.5,5.333333492,1.142857194,0.166666672,4.699999809,2.200000048,0.292857191,-0.283333328,1.939999831,0.400000024,37.89473724,-5.483338884
1110,94,5,1.75,5.666666508,1.285714269,0,3.200000048,1.100000024,0.435714266,-0.449999999,0.440000069,-0.7,37.89473724,-5.483338884
1111,94,6,1,6,1.071428537,0.333333343,1.899999976,1.700000048,0.221428534,-0.116666656,-0.860000002,-0.099999976,37.89473724,-5.483338884
1112,94,7,1,2,0.928571403,1.5,1.299999952,2.200000048,0.0785714,1.050000001,-1.460000026,0.400000024,37.89473724,-5.483338884
1113,94,8,1,3.666666746,0.357142866,0.166666672,1.299999952,1.100000024,-0.492857137,-0.283333328,-1.460000026,-0.7,37.89473724,-5.483338884
1114,94,9,1,5,0.928571403,1,1.899999976,1.899999976,0.0785714,0.550000001,-0.860000002,0.099999952,37.89473724,-5.483338884
1115,94,10,1,4.666666508,0.571428597,0.25,1.600000024,1.100000024,-0.278571406,-0.199999999,-1.159999955,-0.7,37.89473724,-5.483338884
1116,95,1,5,4,0.285714298,1.083333373,3.700000048,1.899999976,-0.105442164,0.833333371,0.071428631,0.121428549,30,-13.37807613
1117,95,2,5,4,0.714285731,0.25,3.700000048,1.799999952,0.323129269,-2.13E-09,0.071428631,0.021428525,30,-13.37807613
1118,95,3,7,4.333333492,0.642857134,0.583333313,4.599999905,2.400000095,0.251700672,0.333333311,0.971428488,0.621428668,30,-13.37807613
1119,95,4,7,7,1.785714269,0.166666672,6.5,1,1.394557806,-0.08333333,2.871428583,-0.778571427,30,-13.37807613
1120,95,5,7,4.333333492,0.214285716,0.416666657,2.200000048,1.700000048,-0.176870746,0.166666655,-1.428571369,-0.078571379,30,-13.37807613
1121,95,6,6.25,5,0,0,1.899999976,1.100000024,-0.391156463,-0.250000002,-1.72857144,-0.678571403,30,-13.37807613
1122,95,7,7,5.333333492,0.428571433,0.166666672,5.199999809,2.5,0.03741497,-0.08333333,1.571428393,0.721428573,30,-13.37807613
1123,95,8,7,4.666666508,0,0.25,2,2,-0.391156463,-2.13E-09,-1.628571417,0.221428573,30,-13.37807613
1124,95,9,7,4.333333492,0,0.333333343,4,4.099999905,-0.391156463,0.083333341,0.371428583,2.321428478,30,-13.37807613
1125,95,10,7,6,0.428571433,0,3,1.299999952,0.03741497,-0.250000002,-0.628571417,-0.478571475,30,-13.37807613
1126,95,11,7,5,0.142857149,0.25,2.700000048,1.600000024,-0.248299313,-2.13E-09,-0.928571369,-0.178571403,30,-13.37807613
1127,95,12,7,6,0.833333313,0,4.099999905,1.100000024,0.442176851,-0.250000002,0.471428488,-0.678571403,30,-13.37807613
1128,95,13,7,6,0,0,4,1.100000024,-0.391156463,-0.250000002,0.371428583,-0.678571403,30,-13.37807613
1129,95,14,7,6,0,0,3.200000048,1.299999952,-0.391156463,-0.250000002,-0.428571369,-0.478571475,30,-13.37807613
1130,96,1,6.5,5,0.357142866,0.166666672,3.099999905,2.400000095,-0.27040816,0.035714287,-0.852381025,0.80000008,29,-14.37807613
1131,96,2,6,6,0.428571433,0.166666672,4.300000191,1.700000048,-0.198979593,0.035714287,0.347619261,0.100000032,29,-14.37807613
1132,96,3,6,5.666666508,0.642857134,0,4.400000095,1.799999952,0.015306109,-0.130952385,0.447619166,0.199999937,29,-14.37807613
1133,96,4,6.5,6,0.785714269,0.166666672,3.599999905,1.399999976,0.158163243,0.035714287,-0.352381025,-0.200000039,29,-14.37807613
1134,96,5,7,6,0.428571433,0,4.099999905,2,-0.198979593,-0.130952385,0.147618975,0.399999985,29,-14.37807613
1135,96,6,7,6,0.571428597,0.166666672,4,1.100000024,-0.056122429,0.035714287,0.04761907,-0.499999991,29,-14.37807613
1136,96,7,6,5.666666508,1.142857194,0,4.199999809,1.600000024,0.515306168,-0.130952385,0.24761888,8.51E-09,29,-14.37807613
1137,96,8,7,6,1.071428537,0.166666672,4.199999809,1.600000024,0.443877512,0.035714287,0.24761888,8.51E-09,29,-14.37807613
1138,96,9,6.75,6,0.428571433,0.166666672,3.333333254,2,-0.198979593,0.035714287,-0.619047676,0.399999985,29,-14.37807613
1139,96,10,7,6,0.571428597,0.166666672,4.099999905,1.299999952,-0.056122429,0.035714287,0.147618975,-0.300000063,29,-14.37807613
1140,96,11,6,6,0.285714298,0.166666672,3.700000048,1.600000024,-0.341836727,0.035714287,-0.252380882,8.51E-09,29,-14.37807613
1141,96,12,6.75,6,0.428571433,0.166666672,4.400000095,1.100000024,-0.198979593,0.035714287,0.447619166,-0.499999991,29,-14.37807613
1142,96,13,7,6,0.714285731,0.166666672,4,1.200000048,0.086734706,0.035714287,0.04761907,-0.399999968,29,-14.37807613
1143,96,14,7,6,0.928571403,0.166666672,3.900000095,1.600000024,0.301020377,0.035714287,-0.052380834,8.51E-09,29,-14.37807613
1144,98,1,5.5,3.333333254,1.5,1.25,3.299999952,2.5,0.211111116,0.499999993,-0.120000013,0.413333329,46,2.621923873
1145,98,2,5,5,1.642857194,0.333333343,4.199999809,2.299999952,0.35396831,-0.416666664,0.779999844,0.213333281,46,2.621923873
1146,98,3,5.25,4,1.857142806,0.916666687,3.099999905,2.400000095,0.568253922,0.166666679,-0.32000006,0.313333424,46,2.621923873
1147,98,4,5,5.666666508,1,0.083333336,4.099999905,1.399999976,-0.288888884,-0.666666672,0.67999994,-0.686666695,46,2.621923873
1148,98,5,5.25,6,0.857142866,0,5,1.100000024,-0.431746018,-0.750000007,1.580000035,-0.986666648,46,2.621923873
1149,98,6,5.5,4.666666508,1.357142806,0.666666687,2.799999952,1.399999976,0.068253922,-0.083333321,-0.620000013,-0.686666695,46,2.621923873
1150,98,7,5.5,4,1.178571463,1.083333373,3.5,1.799999952,-0.110317421,0.333333366,0.080000035,-0.286666719,46,2.621923873
1151,98,8,5,4.666666508,1.071428537,1.166666627,3.400000095,1.899999976,-0.217460346,0.416666619,-0.01999987,-0.186666695,46,2.621923873
1152,98,9,5.25,2.333333254,0.869047582,1.583333373,2.299999952,3.200000048,-0.419841301,0.833333366,-1.120000013,1.113333376,46,2.621923873
1153,98,10,5.5,3.333333254,0.857142866,1.333333373,2.099999905,4.5,-0.431746018,0.583333366,-1.32000006,2.413333329,46,2.621923873
1154,98,11,5.25,4.666666508,1.714285731,0.583333313,3.200000048,2.700000048,0.425396848,-0.166666694,-0.219999917,0.613333376,46,2.621923873
1155,98,12,5.5,5,2.142857075,0.5,3,1.600000024,0.853968191,-0.250000007,-0.419999965,-0.486666648,46,2.621923873
1156,98,13,5.25,5,0.928571403,0.75,4.5,1.600000024,-0.360317481,-7.45E-09,1.080000035,-0.486666648,46,2.621923873
1157,98,14,5.5,5.666666508,1.214285731,0.5,3.200000048,1.600000024,-0.074603152,-0.250000007,-0.219999917,-0.486666648,46,2.621923873
1158,98,15,5.5,5.333333492,1.142857194,0.5,3.599999905,1.299999952,-0.14603169,-0.250000007,0.17999994,-0.786666719,46,2.621923873
1159,100,1,6.25,2.666666746,0.428571433,0.833333313,1.700000048,2.099999905,-0.564935072,0.303030284,-1.936363589,-0.318181916,43,-0.378076127
1160,100,2,6,6,2.285714388,0,5.199999809,1.700000048,1.292207883,-0.53030303,1.563636173,-0.718181773,43,-0.378076127
1161,100,3,6,4.333333492,0.857142866,0,3.799999952,2,-0.136363639,-0.53030303,0.163636316,-0.41818182,43,-0.378076127
1162,100,4,6,5,0,1.416666627,2.200000048,2.700000048,-0.993506505,0.886363597,-1.436363589,0.281818227,43,-0.378076127
1163,100,5,6,4.333333492,0.642857134,0.25,3.700000048,1.600000024,-0.35064937,-0.28030303,0.063636411,-0.818181797,43,-0.378076127
1164,100,6,6,4.666666508,1.642857194,0.166666672,2.799999952,2.900000095,0.649350689,-0.363636358,-0.836363684,0.481818275,43,-0.378076127
1165,100,7,6,5,1.428571463,1,4.900000095,2.5,0.435064958,0.46969697,1.263636459,0.08181818,43,-0.378076127
1166,100,8,6,5.666666508,1.357142806,0.25,5.300000191,2.099999905,0.363636301,-0.28030303,1.663636554,-0.318181916,43,-0.378076127
1167,100,9,6,5,1.071428537,0.333333343,4.099999905,2.700000048,0.077922033,-0.196969687,0.463636268,0.281818227,43,-0.378076127
1168,100,10,6,3.333333254,0.357142866,1.583333373,2.200000048,4.099999905,-0.636363639,1.053030343,-1.436363589,1.681818084,43,-0.378076127
1169,100,11,6,5,0.857142866,0,4.099999905,2.200000048,-0.136363639,-0.53030303,0.463636268,-0.218181773,43,-0.378076127
1170,101,1,5.5,4.333333492,0.714285731,0.75,2.200000048,4.300000191,-0.122448957,0.249999998,-0.328571354,1.085714485,47,3.621923873
1171,101,2,4.5,3.333333254,0.785714269,0.25,3.099999905,4.099999905,-0.05102042,-0.250000002,0.571428503,0.885714199,47,3.621923873
1172,101,3,6,5.333333492,1,0.166666672,3.099999905,2.599999905,0.163265311,-0.33333333,0.571428503,-0.614285801,47,3.621923873
1173,101,4,6.25,5,1,0.583333313,2.799999952,2.400000095,0.163265311,0.083333312,0.271428551,-0.81428561,47,3.621923873
1174,101,5,6,6,0.928571403,0.166666672,3.5,1.899999976,0.091836714,-0.33333333,0.971428599,-1.31428573,47,3.621923873
1175,101,6,5.75,5.333333492,1,0.666666687,2.5,2,0.163265311,0.166666685,-0.028571401,-1.214285706,47,3.621923873
1176,101,7,6,3.333333254,0.785714269,1,2.599999905,3.5,-0.05102042,0.499999998,0.071428503,0.285714294,47,3.621923873
1177,101,8,5.5,5,0.928571403,0.833333313,2.400000095,2.5,0.091836714,0.333333312,-0.128571306,-0.714285706,47,3.621923873
1178,101,9,4.5,3,0.5,0.5,1.5,3.599999905,-0.336734689,-1.60E-09,-1.028571401,0.385714199,47,3.621923873
1179,101,10,3.75,3,0.928571403,0.333333343,2.099999905,4.5,0.091836714,-0.166666658,-0.428571497,1.285714294,47,3.621923873
1180,101,11,4.75,5.333333492,1.214285731,0.25,3.099999905,2.799999952,0.377551043,-0.250000002,0.571428503,-0.414285753,47,3.621923873
1181,101,12,6.75,4.333333492,0.642857134,0.5,1.899999976,3.200000048,-0.193877554,-1.60E-09,-0.628571425,-0.014285658,47,3.621923873
1182,101,13,6.75,5,0.857142866,0.083333336,3.200000048,2,0.020408177,-0.416666666,0.671428646,-1.214285706,47,3.621923873
1183,101,14,4.5,2.666666746,0.428571433,0.916666687,1.399999976,5.599999905,-0.408163256,0.416666685,-1.128571425,2.385714199,47,3.621923873
1184,102,1,6.5,6,1.714285731,0.666666687,4.400000095,1.600000024,-0.216666615,-0.066666657,-0.349999905,0.120000029,28,-15.37807613
1185,102,2,7,5.666666508,1.285714269,1,4.800000191,1.5,-0.645238078,0.266666657,0.050000191,0.020000005,28,-15.37807613
1186,102,3,7,6.333333492,2.714285612,0.916666687,5.699999809,1.600000024,0.783333266,0.183333343,0.949999809,0.120000029,28,-15.37807613
1187,102,4,7,6.333333492,2.571428537,0.75,5.199999809,1.299999952,0.640476191,0.016666657,0.449999809,-0.180000043,28,-15.37807613
1188,102,5,6.25,5.666666508,2.071428537,0.416666657,3.900000095,1.399999976,0.140476191,-0.316666687,-0.849999905,-0.080000019,28,-15.37807613
1189,102,6,7,5.666666508,1.5,0.5,4.5,1.700000048,-0.430952346,-0.233333343,-0.25,0.220000052,28,-15.37807613
1190,102,7,7,6.333333492,1.857142806,0.666666687,4.900000095,1.5,-0.07380954,-0.066666657,0.150000095,0.020000005,28,-15.37807613
1191,102,8,7,6,1.642857194,0.333333343,4.699999809,1.399999976,-0.288095152,-0.4,-0.050000191,-0.080000019,28,-15.37807613
1192,102,9,7,5.666666508,1.714285731,1.083333373,4.800000191,1.299999952,-0.216666615,0.35000003,0.050000191,-0.180000043,28,-15.37807613
1193,102,10,7,5.666666508,2.238095045,1,4.599999905,1.5,0.307142699,0.266666657,-0.150000095,0.020000005,28,-15.37807613
1194,103,1,3.25,3,1,1.083333373,4.300000191,2.799999952,0.389880944,0.343750041,-0.087499827,-0.400000006,52,8.621923873
1195,103,2,3,2.666666746,0.285714298,1.75,3.900000095,5,-0.324404757,1.010416668,-0.487499923,1.800000042,52,8.621923873
1196,103,3,4.75,5,0.309523821,0.5,4.900000095,2.599999905,-0.300595235,-0.239583332,0.512500077,-0.600000054,52,8.621923873
1197,103,4,4.5,1.666666627,0,1.166666627,2.700000048,3.799999952,-0.610119056,0.427083295,-1.68749997,0.599999994,52,8.621923873
1198,103,5,5,6,0.857142866,0.416666657,5.599999905,2.299999952,0.24702381,-0.322916675,1.212499887,-0.900000006,52,8.621923873
1199,103,6,5.5,6,0.571428597,0.416666657,5.099999905,2.099999905,-0.038690459,-0.322916675,0.712499887,-1.100000054,52,8.621923873
1200,103,7,5,5.333333492,0.857142866,0.25,4.400000095,4.400000095,0.24702381,-0.489583332,0.012500077,1.200000137,52,8.621923873
1201,103,8,4.25,5.666666508,1,0.333333343,4.199999809,2.599999905,0.389880944,-0.406249989,-0.187500209,-0.600000054,52,8.621923873
1202,105,1,5,5,1.571428537,0.083333336,3.5,1.299999952,0.592857128,-0.191666662,-0.060000014,0.197777736,37,-6.378076127
1203,105,2,4.75,7,1,0.5,4.400000095,1.100000024,0.021428591,0.225000002,0.840000081,-0.002222192,37,-6.378076127
1204,105,3,6,6.333333492,0.642857134,0.583333313,4.099999905,1,-0.335714275,0.308333316,0.53999989,-0.102222216,37,-6.378076127
1205,105,4,7,5.666666508,0.928571403,0.833333313,3.599999905,1.222222209,-0.050000006,0.558333316,0.03999989,0.119999993,37,-6.378076127
